raceday,locality,raceName,deelnemer,driver,constructor,driverpunten,turbopunten,inhaalpunten,totaalpunten,positie,afwijking_positie,afwijking_positie_real,turbodriver,inhaalkoning
1,Sakhir,Bahrain Grand Prix,Eva,Zhou,Alfa Romeo,8,0,0,8,16,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Eva,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Eva,Ocon,Alpine,1,0,0,1,18,9,-9,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Eva,Hulkenberg,Haas,8,0,0,8,15,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Eva,Gasly,Alpine,0,0,7,7,9,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Thibaut,Zhou,Alfa Romeo,6,0,0,6,16,4,-4,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Thibaut,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Thibaut,Ocon,Alpine,0,0,0,0,18,11,-11,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Thibaut,Hulkenberg,Haas,11,0,0,11,15,0,0,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Thibaut,Bottas,Alfa Romeo,0,0,4,4,8,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Robbert,Zhou,Alfa Romeo,4,0,0,4,16,6,-6,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Robbert,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Robbert,Ocon,Alpine,1,0,0,1,18,9,-9,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Robbert,Hulkenberg,Haas,9,0,0,9,15,1,-1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Robbert,Magnussen,Haas,0,0,0,0,13,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Bram,Zhou,Alfa Romeo,7,0,0,7,16,3,-3,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Bram,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Bram,Ocon,Alpine,0,0,0,0,18,11,-11,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Bram,Hulkenberg,Haas,11,0,0,11,15,0,0,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Bram,Alonso,Aston Martin,0,0,0,0,3,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Jonas,Zhou,Alfa Romeo,1,0,0,1,16,9,-9,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Jonas,Perez,Red Bull,7,0,0,7,2,3,3,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Jonas,Ocon,Alpine,4,4,0,8,18,6,-6,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Jonas,Hulkenberg,Haas,9,0,0,9,15,1,1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Jonas,de Vries,AlphaTauri,0,0,5,5,14,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Dylan,Zhou,Alfa Romeo,9,0,0,9,16,1,-1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Dylan,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Dylan,Ocon,Alpine,5,0,0,5,18,5,-5,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Dylan,Hulkenberg,Haas,9,0,0,9,15,1,1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Dylan,Bottas,Alfa Romeo,0,0,4,4,8,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Thijs,Zhou,Alfa Romeo,1,0,0,1,16,9,-9,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Thijs,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Thijs,Ocon,Alpine,2,0,0,2,18,8,-8,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Thijs,Hulkenberg,Haas,8,0,0,8,15,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Thijs,Russell,Mercedes,0,0,0,0,7,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Mattijs,Zhou,Alfa Romeo,11,0,0,11,16,0,0,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Mattijs,Perez,Red Bull,8,8,0,16,2,2,2,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Mattijs,Ocon,Alpine,0,0,0,0,18,10,-10,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Mattijs,Hulkenberg,Haas,7,0,0,7,15,3,3,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Mattijs,Bottas,Alfa Romeo,0,0,4,4,8,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Notus,Zhou,Alfa Romeo,11,0,0,11,16,0,0,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Notus,Perez,Red Bull,8,8,0,16,2,2,2,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Notus,Ocon,Alpine,2,0,0,2,18,8,-8,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Notus,Hulkenberg,Haas,9,0,0,9,15,1,-1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Notus,Alonso,Aston Martin,0,0,0,0,3,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Filip,Zhou,Alfa Romeo,6,0,0,6,16,4,-4,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Filip,Perez,Red Bull,11,11,0,22,2,0,0,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Filip,Ocon,Alpine,3,0,0,3,18,7,-7,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Filip,Hulkenberg,Haas,3,0,0,3,15,7,-7,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Filip,Hamilton,Mercedes,0,0,0,0,5,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Ines,Zhou,Alfa Romeo,6,0,0,6,16,4,-4,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Ines,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Ines,Ocon,Alpine,2,0,0,2,18,8,-8,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Ines,Hulkenberg,Haas,9,0,0,9,15,1,-1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Ines,Stroll,Aston Martin,0,0,0,0,6,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Matthias,Zhou,Alfa Romeo,8,0,0,8,16,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Matthias,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Matthias,Ocon,Alpine,5,0,0,5,18,5,-5,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Matthias,Hulkenberg,Haas,5,0,0,5,15,5,-5,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Matthias,Sainz,Ferrari,0,0,0,0,4,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Illias,Zhou,Alfa Romeo,3,0,0,3,16,7,-7,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Illias,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Illias,Ocon,Alpine,8,0,0,8,18,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Illias,Hulkenberg,Haas,11,0,0,11,15,0,0,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Illias,Bottas,Alfa Romeo,0,0,4,4,8,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Margot,Zhou,Alfa Romeo,6,0,0,6,16,4,-4,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Margot,Perez,Red Bull,8,8,0,16,2,2,2,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Margot,Ocon,Alpine,8,0,0,8,18,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Margot,Hulkenberg,Haas,8,0,0,8,15,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Margot,Alonso,Aston Martin,0,0,0,0,3,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Bart,Zhou,Alfa Romeo,8,0,0,8,16,2,-2,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Bart,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Bart,Ocon,Alpine,2,0,0,2,18,8,-8,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Bart,Hulkenberg,Haas,7,0,0,7,15,3,-3,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Bart,Bottas,Alfa Romeo,0,0,4,4,8,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Ester,Zhou,Alfa Romeo,4,0,0,4,16,6,-6,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Ester,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Ester,Ocon,Alpine,3,0,0,3,18,7,-7,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Ester,Hulkenberg,Haas,9,0,0,9,15,1,-1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Ester,Stroll,Aston Martin,0,0,0,0,6,NA,NA,FALSE,TRUE
1,Sakhir,Bahrain Grand Prix,Esmee,Zhou,Alfa Romeo,6,0,0,6,16,4,-4,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Esmee,Perez,Red Bull,7,0,0,7,2,3,3,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Esmee,Ocon,Alpine,1,1,0,2,18,9,-9,TRUE,FALSE
1,Sakhir,Bahrain Grand Prix,Esmee,Hulkenberg,Haas,9,0,0,9,15,1,-1,FALSE,FALSE
1,Sakhir,Bahrain Grand Prix,Esmee,Alonso,Aston Martin,0,0,0,0,3,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Thibaut,Hamilton,Mercedes,9,9,0,18,5,1,1,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thibaut,Stroll,Aston Martin,0,0,0,0,20,12,-12,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thibaut,Leclerc,Ferrari,5,0,0,5,7,5,-5,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thibaut,Norris,McLaren,8,0,0,8,17,2,-2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thibaut,Bottas,Alfa Romeo,0,0,0,0,18,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Dylan,Hamilton,Mercedes,11,11,0,22,5,0,0,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Dylan,Stroll,Aston Martin,0,0,0,0,20,13,-13,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Dylan,Leclerc,Ferrari,7,0,0,7,7,3,-3,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Dylan,Norris,McLaren,5,0,0,5,17,5,-5,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Dylan,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Illias,Hamilton,Mercedes,11,0,0,11,5,0,0,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Illias,Stroll,Aston Martin,0,0,0,0,20,11,-11,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Illias,Leclerc,Ferrari,6,6,0,12,7,4,-4,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Illias,Norris,McLaren,6,0,0,6,17,4,-4,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Illias,Bottas,Alfa Romeo,0,0,0,0,18,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Thijs,Hamilton,Mercedes,11,11,0,22,5,0,0,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thijs,Stroll,Aston Martin,0,0,0,0,20,14,-14,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thijs,Leclerc,Ferrari,8,0,0,8,7,2,2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thijs,Norris,McLaren,4,0,0,4,17,6,-6,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Thijs,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Margot,Hamilton,Mercedes,9,0,0,9,5,1,-1,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Margot,Stroll,Aston Martin,0,0,0,0,20,13,-13,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Margot,Leclerc,Ferrari,6,6,0,12,7,4,-4,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Margot,Norris,McLaren,8,0,0,8,17,2,-2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Margot,Albon,Williams,0,0,0,0,19,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Jonas,Hamilton,Mercedes,3,0,0,3,5,7,7,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Jonas,Stroll,Aston Martin,0,0,0,0,20,16,-16,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Jonas,Leclerc,Ferrari,9,0,0,9,7,1,-1,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Jonas,Norris,McLaren,4,0,0,4,17,6,-6,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Jonas,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Robbert,Hamilton,Mercedes,11,11,0,22,5,0,0,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Robbert,Stroll,Aston Martin,0,0,0,0,20,14,-14,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Robbert,Leclerc,Ferrari,6,0,0,6,7,4,-4,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Robbert,Norris,McLaren,11,0,0,11,17,0,0,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Robbert,Ocon,Alpine,0,0,0,0,8,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Matthias,Hamilton,Mercedes,9,9,0,18,5,1,1,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Matthias,Stroll,Aston Martin,0,0,0,0,20,13,-13,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Matthias,Leclerc,Ferrari,8,0,0,8,7,2,-2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Matthias,Norris,McLaren,9,0,0,9,17,1,-1,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Matthias,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Ines,Hamilton,Mercedes,11,11,0,22,5,0,0,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ines,Stroll,Aston Martin,0,0,0,0,20,13,-13,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ines,Leclerc,Ferrari,8,0,0,8,7,2,-2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ines,Norris,McLaren,11,0,0,11,17,0,0,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ines,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Bram,Hamilton,Mercedes,9,0,0,9,5,1,1,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bram,Stroll,Aston Martin,0,0,0,0,20,11,-11,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bram,Leclerc,Ferrari,7,0,0,7,7,3,-3,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bram,Norris,McLaren,7,7,0,14,17,3,-3,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bram,Albon,Williams,0,0,0,0,19,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Notus,Hamilton,Mercedes,11,11,0,22,5,0,0,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Notus,Stroll,Aston Martin,0,0,0,0,20,13,-13,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Notus,Leclerc,Ferrari,7,0,0,7,7,3,-3,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Notus,Norris,McLaren,4,0,0,4,17,6,-6,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Notus,Bottas,Alfa Romeo,0,0,0,0,18,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Bart,Hamilton,Mercedes,9,9,0,18,5,1,-1,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bart,Stroll,Aston Martin,0,0,0,0,20,14,-14,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bart,Leclerc,Ferrari,8,0,0,8,7,2,-2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bart,Norris,McLaren,2,0,0,2,17,8,-8,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Bart,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Eva,Hamilton,Mercedes,11,0,0,11,5,0,0,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Eva,Stroll,Aston Martin,0,0,0,0,20,14,-14,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Eva,Leclerc,Ferrari,8,0,0,8,7,2,2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Eva,Norris,McLaren,8,8,0,16,17,2,-2,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Eva,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Ester,Hamilton,Mercedes,9,9,0,18,5,1,-1,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ester,Stroll,Aston Martin,0,0,0,0,20,15,-15,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ester,Leclerc,Ferrari,9,0,0,9,7,1,-1,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ester,Norris,McLaren,4,0,0,4,17,6,-6,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Ester,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Filip,Hamilton,Mercedes,9,9,0,18,5,1,1,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Filip,Stroll,Aston Martin,0,0,0,0,20,13,-13,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Filip,Leclerc,Ferrari,8,0,0,8,7,2,-2,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Filip,Norris,McLaren,5,0,0,5,17,5,-5,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Filip,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Mattijs,Hamilton,Mercedes,11,0,0,11,5,0,0,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Mattijs,Stroll,Aston Martin,0,0,0,0,20,12,-12,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Mattijs,Leclerc,Ferrari,11,0,0,11,7,0,0,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Mattijs,Norris,McLaren,5,0,0,5,17,5,-5,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Mattijs,Leclerc,Ferrari,0,0,6,6,7,NA,NA,FALSE,TRUE
2,Jeddah,Saudi Arabian Grand Prix,Esmee,Hamilton,Mercedes,9,0,0,9,5,1,1,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Esmee,Stroll,Aston Martin,3,0,0,3,20,7,-7,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Esmee,Leclerc,Ferrari,5,5,0,10,7,5,-5,TRUE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Esmee,Norris,McLaren,1,0,0,1,17,9,-9,FALSE,FALSE
2,Jeddah,Saudi Arabian Grand Prix,Esmee,Leclerc,Ferrari,0,0,6,6,7,NA,NA,TRUE,TRUE
3,Melbourne,Australian Grand Prix,Bram,Sainz,Ferrari,4,0,0,4,12,6,-6,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Bram,Bottas,Alfa Romeo,6,0,0,6,11,4,4,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Bram,Russell,Mercedes,0,0,0,0,18,13,-13,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Bram,Sargeant,Williams,7,0,0,7,16,3,-3,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Bram,Verstappen,Red Bull,0,0,0,0,1,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Robbert,Sainz,Ferrari,2,0,0,2,12,8,-8,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Robbert,Bottas,Alfa Romeo,3,0,0,3,11,7,7,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Robbert,Russell,Mercedes,0,0,0,0,18,12,-12,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Robbert,Sargeant,Williams,9,0,0,9,16,1,-1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Robbert,Magnussen,Haas,0,0,0,0,17,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Jonas,Sainz,Ferrari,5,0,0,5,12,5,-5,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Jonas,Bottas,Alfa Romeo,6,0,0,6,11,4,4,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Jonas,Russell,Mercedes,0,0,0,0,18,12,-12,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Jonas,Sargeant,Williams,8,8,0,16,16,2,2,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Jonas,Hulkenberg,Haas,0,0,0,0,7,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Eva,Sainz,Ferrari,2,0,0,2,12,8,-8,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Eva,Bottas,Alfa Romeo,7,0,0,7,11,3,-3,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Eva,Russell,Mercedes,0,0,0,0,18,12,-12,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Eva,Sargeant,Williams,7,7,0,14,16,3,3,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Eva,Stroll,Aston Martin,0,0,0,0,4,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Thibaut,Sainz,Ferrari,4,4,0,8,12,6,-6,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Thibaut,Bottas,Alfa Romeo,8,0,0,8,11,2,2,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Thibaut,Russell,Mercedes,0,0,0,0,18,11,-11,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Thibaut,Sargeant,Williams,9,0,0,9,16,1,-1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Thibaut,de Vries,AlphaTauri,0,0,0,0,15,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Thijs,Sainz,Ferrari,3,3,0,6,12,7,-7,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Thijs,Bottas,Alfa Romeo,8,0,0,8,11,2,2,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Thijs,Russell,Mercedes,0,0,0,0,18,12,-12,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Thijs,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Thijs,Stroll,Aston Martin,0,0,0,0,4,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Matthias,Sainz,Ferrari,4,0,0,4,12,6,-6,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Matthias,Bottas,Alfa Romeo,11,0,0,11,11,0,0,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Matthias,Russell,Mercedes,0,0,0,0,18,11,-11,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Matthias,Sargeant,Williams,11,11,0,22,16,0,0,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Matthias,Stroll,Aston Martin,0,0,0,0,4,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Ines,Sainz,Ferrari,3,3,0,6,12,7,-7,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Ines,Bottas,Alfa Romeo,9,0,0,9,11,1,1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Ines,Russell,Mercedes,0,0,0,0,18,12,-12,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Ines,Sargeant,Williams,9,0,0,9,16,1,-1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Ines,Stroll,Aston Martin,0,0,0,0,4,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Bart,Sainz,Ferrari,4,4,0,8,12,6,-6,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Bart,Bottas,Alfa Romeo,9,0,0,9,11,1,1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Bart,Russell,Mercedes,0,0,0,0,18,14,-14,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Bart,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Bart,Bottas,Alfa Romeo,0,0,6,6,11,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Filip,Sainz,Ferrari,4,0,0,4,12,6,-6,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Filip,Bottas,Alfa Romeo,11,0,0,11,11,0,0,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Filip,Russell,Mercedes,0,0,0,0,18,13,-13,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Filip,Sargeant,Williams,9,0,0,9,16,1,-1,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Filip,de Vries,AlphaTauri,0,0,0,0,15,NA,NA,FALSE,TRUE
3,Melbourne,Australian Grand Prix,Mattijs,Sainz,Ferrari,2,0,0,2,12,8,-8,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Mattijs,Bottas,Alfa Romeo,7,0,0,7,11,3,-3,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Mattijs,Russell,Mercedes,0,0,0,0,18,13,-13,TRUE,FALSE
3,Melbourne,Australian Grand Prix,Mattijs,Sargeant,Williams,11,0,0,11,16,0,0,FALSE,FALSE
3,Melbourne,Australian Grand Prix,Mattijs,Stroll,Aston Martin,0,0,0,0,4,NA,NA,FALSE,TRUE
